product_id;variant_id;rotation_qty;unit_price_brutto;purchase_cost;date;weekday;hour
249941368;0;1;87.99;57.25;2025-10-16;4;16
205732990;0;1;269.99;157.0;2025-10-16;4;14
206060142;0;1;65.0;42.0;2025-10-16;4;14
276797117;0;1;69.99;33.25;2025-10-16;4;13
188255624;0;1;27.99;19.86;2025-10-16;4;17
297824928;0;1;9.79;1.85;2025-10-16;4;13
276862548;0;1;5.99;1.2;2025-10-16;4;13
206060142;0;1;65.0;42.0;2025-10-16;4;13
206114442;0;1;24.99;10.5;2025-10-16;4;13
269648007;0;1;3.49;0.6;2025-10-16;4;13
367359182;0;1;56.99;28.5;2025-10-16;4;13
256838495;0;1;13.99;4.8;2025-10-16;4;13
206060103;0;1;45.0;21.0;2025-10-16;4;13
205720506;0;1;127.99;74.5;2025-10-16;4;14
355267738;0;1;209.99;115.9;2025-10-16;4;14
286105223;0;1;119.99;60.27;2025-10-16;4;14
297824928;0;1;9.79;1.85;2025-10-16;4;14
206060103;0;1;45.0;21.0;2025-10-16;4;14
206114657;0;1;22.99;9.5;2025-10-16;4;14
206060103;0;1;45.0;21.0;2025-10-16;4;14
381822455;400182002;1;65.0;0.0;2025-10-16;4;14
276862935;0;1;10.99;3.0;2025-10-16;4;14
206114657;0;1;22.99;9.5;2025-10-16;4;14
367332125;0;1;56.99;27.75;2025-10-16;4;17
206067263;0;1;45.0;21.0;2025-10-16;4;21
257029715;0;1;18.99;6.0;2025-10-16;4;18
206060142;0;1;65.0;42.0;2025-10-16;4;21
257000979;0;1;39.99;15.3;2025-10-16;4;21
235105974;0;1;134.99;64.5;2025-10-16;4;21
188255387;188255432;1;53.99;0.0;2025-10-16;4;21
286105218;0;1;65.0;32.9;2025-10-16;4;21
206060142;0;1;65.0;42.0;2025-10-16;4;22
206114657;0;1;22.99;9.5;2025-10-16;4;22
188255620;0;1;39.99;20.81;2025-10-16;4;22
297666000;0;1;73.99;35.6;2025-10-16;4;22
302397260;0;1;219.99;117.0;2025-10-16;4;22
206060142;0;1;65.0;42.0;2025-10-16;4;23
205729278;0;1;66.99;50.0;2025-10-16;4;23
276862548;0;1;5.99;1.2;2025-10-16;4;23
205708317;0;1;144.99;99.5;2025-10-16;4;23
256838495;0;1;13.99;4.8;2025-10-16;4;23
209176007;0;1;49.99;28.5;2025-10-16;4;23
206060073;0;1;22.98;10.5;2025-10-16;4;23
256838495;0;1;13.99;4.8;2025-10-16;4;23
269786596;0;1;109.99;61.5;2025-10-16;4;13
297814214;0;2;9.59;1.97;2025-10-16;4;21
256838495;0;1;13.99;4.8;2025-10-16;4;17
269648007;0;2;3.49;0.6;2025-10-16;4;21
276797214;0;1;39.99;20.7;2025-10-16;4;20
256837157;0;1;59.99;24.0;2025-10-16;4;18
205724942;0;1;166.99;109.0;2025-10-16;4;18
235103337;0;1;27.99;10.9;2025-10-16;4;18
267153390;0;1;14.99;4.15;2025-10-16;4;18
209155766;0;3;1.0;0.02;2025-10-16;4;18
206114911;0;1;23.99;10.0;2025-10-16;4;18
206114442;0;1;24.99;10.5;2025-10-16;4;18
206133321;0;1;61.99;32.0;2025-10-16;4;18
206114657;0;1;22.99;9.5;2025-10-16;4;18
268660557;0;1;23.99;12.67;2025-10-16;4;18
256838495;0;1;13.99;4.8;2025-10-16;4;18
206114657;0;1;22.99;9.5;2025-10-16;4;18
205720506;0;1;108.99;74.5;2025-10-16;4;19
276797616;0;1;69.99;37.67;2025-10-16;4;19
206060142;0;1;65.0;42.0;2025-10-16;4;20
235105155;0;1;34.99;16.7;2025-10-16;4;20
188254837;188254841;1;8.99;0.0;2025-10-16;4;20
188254837;188254847;1;10.99;0.0;2025-10-16;4;20
205714788;0;1;51.99;42.5;2025-10-16;4;20
205722306;0;1;117.99;65.5;2025-10-16;4;20
256837157;0;1;59.99;24.0;2025-10-16;4;13
276883429;0;1;8.99;4.3;2025-10-16;4;21
276797068;0;3;13.79;6.77;2025-10-16;4;13
276884315;0;1;16.99;8.6;2025-10-16;4;08
276862548;0;1;5.99;1.2;2025-10-16;4;08
205715506;0;1;146.99;85.0;2025-10-16;4;08
256838495;0;1;13.99;4.8;2025-10-16;4;08
256833094;0;1;18.49;6.0;2025-10-16;4;08
205722306;0;1;117.99;65.5;2025-10-16;4;09
276855292;0;2;3.49;0.6;2025-10-16;4;09
329203090;0;1;58.99;22.72;2025-10-16;4;09
256833094;0;1;18.49;6.0;2025-10-16;4;09
286366997;0;1;72.99;32.25;2025-10-16;4;09
206060142;0;1;65.0;42.0;2025-10-16;4;09
205720191;0;1;67.99;37.25;2025-10-16;4;09
286366327;0;1;29.99;12.9;2025-10-16;4;09
206107757;0;1;73.99;38.0;2025-10-16;4;09
209415394;0;1;209.99;110.0;2025-10-16;4;09
205715506;0;1;146.99;85.0;2025-10-16;4;09
188255735;188255758;1;537.99;0.0;2025-10-16;4;09
206100386;0;1;45.0;20.0;2025-10-16;4;10
206114442;0;1;24.99;10.5;2025-10-16;4;10
286105223;0;1;119.99;60.27;2025-10-16;4;08
206060142;0;1;65.0;42.0;2025-10-16;4;10
302395681;0;1;49.99;23.4;2025-10-16;4;08
206060073;0;1;22.98;10.5;2025-10-16;4;08
256997449;0;12;4.19;1.53;2025-10-16;4;13
206060103;0;1;45.0;21.0;2025-10-16;4;00
269648007;0;1;3.49;0.6;2025-10-16;4;02
257013975;0;8;6.99;1.17;2025-10-16;4;02
206114657;0;1;22.99;9.5;2025-10-16;4;02
269648007;0;1;3.49;0.6;2025-10-16;4;05
276839816;0;1;3.49;0.6;2025-10-16;4;05
276856652;0;1;5.99;1.2;2025-10-16;4;05
257032512;0;1;10.99;3.0;2025-10-16;4;05
256838374;0;2;32.99;12.0;2025-10-16;4;05
206060103;0;1;45.0;21.0;2025-10-16;4;06
206113426;0;1;8.99;1.9;2025-10-16;4;06
209170074;0;1;47.99;22.5;2025-10-16;4;07
206060103;0;1;45.0;21.0;2025-10-16;4;07
298624583;0;1;9.19;1.72;2025-10-16;4;08
298619502;0;1;8.19;1.23;2025-10-16;4;08
276862548;0;1;5.99;1.2;2025-10-16;4;08
256838495;0;2;13.99;4.8;2025-10-16;4;08
206060142;0;1;65.0;42.0;2025-10-16;4;08
206114657;0;1;22.99;9.5;2025-10-16;4;08
206060073;0;1;22.98;10.5;2025-10-16;4;10
269786596;0;1;109.99;61.5;2025-10-16;4;07
206114657;0;1;22.99;9.5;2025-10-16;4;10
276797177;0;1;10.99;5.41;2025-10-16;4;11
276797292;0;1;13.79;6.9;2025-10-16;4;11
276797197;0;1;19.99;10.09;2025-10-16;4;11
302390600;0;2;65.0;30.75;2025-10-16;4;11
206060073;0;1;22.98;10.5;2025-10-16;4;11
209167530;0;1;7.99;1.0;2025-10-16;4;11
206060935;0;2;189.99;128.1;2025-10-16;4;12
286105229;0;1;79.99;43.97;2025-10-16;4;12
256838495;0;5;13.99;4.8;2025-10-16;4;12
276797077;0;1;19.99;10.09;2025-10-16;4;12
297666000;0;1;73.99;35.6;2025-10-16;4;12
355277199;0;1;73.99;38.0;2025-10-16;4;12
234338938;0;1;27.99;10.9;2025-10-16;4;12
256833094;0;1;18.49;6.0;2025-10-16;4;12
302392677;0;1;36.99;16.8;2025-10-16;4;12
206060073;0;1;22.98;10.5;2025-10-16;4;13
286105218;0;1;65.0;32.9;2025-10-16;4;13
276797521;0;2;10.99;5.41;2025-10-16;4;13
256838495;0;1;13.99;4.8;2025-10-16;4;10
276797385;0;1;9.99;4.88;2025-10-16;4;11
276797521;0;1;10.99;5.41;2025-10-16;4;11
205708317;0;1;144.99;99.5;2025-10-16;4;12
206114657;0;1;22.99;9.5;2025-10-16;4;11
381575825;381569915;1;69.99;0.0;2025-10-16;4;10
206114911;0;2;23.99;10.0;2025-10-16;4;10
286105225;0;1;72.99;35.06;2025-10-16;4;11
206060142;0;1;65.0;42.0;2025-10-16;4;10
188254073;188254081;8;4.89;0.0;2025-10-16;4;10
205715506;0;1;146.99;85.0;2025-10-16;4;10
206060142;0;1;65.0;42.0;2025-10-16;4;10
235104068;0;1;139.99;81.75;2025-10-16;4;10
205708317;0;1;144.99;99.5;2025-10-16;4;10
286105229;0;1;79.99;43.97;2025-10-16;4;10
188254073;188254081;2;2.34;0.0;2025-10-16;4;10
188254984;188255132;16;11.4;0.0;2025-10-16;4;10
355271183;0;1;58.99;21.0;2025-10-16;4;11
256838374;0;1;32.99;12.0;2025-10-16;4;11
206060103;0;1;45.0;21.0;2025-10-16;4;11
256838495;0;1;13.99;4.8;2025-10-16;4;11
297666000;0;2;73.99;35.6;2025-10-16;4;11
276839816;0;1;3.49;0.6;2025-10-16;4;11
206107757;0;1;73.99;38.0;2025-10-16;4;10
302395681;0;1;49.99;23.4;2025-10-16;4;11
381822455;400182002;1;65.0;0.0;2025-10-17;5;14
206060142;0;1;65.0;42.0;2025-10-17;5;14
256838495;0;1;13.99;4.8;2025-10-17;5;14
206060142;0;1;65.0;42.0;2025-10-17;5;15
205720191;0;1;67.99;37.25;2025-10-17;5;15
276862548;0;1;5.99;1.2;2025-10-17;5;15
206060073;0;1;22.98;10.5;2025-10-17;5;15
249953231;0;1;1.29;0.3;2025-10-17;5;15
256838495;0;1;13.99;4.8;2025-10-17;5;15
206060103;0;1;45.0;21.0;2025-10-17;5;14
286105218;0;1;65.0;32.9;2025-10-17;5;16
286364717;0;1;27.99;10.9;2025-10-17;5;16
276880214;0;1;1.99;0.43;2025-10-17;5;15
188255636;188255640;1;14.99;0.0;2025-10-17;5;14
286105218;0;1;65.0;32.9;2025-10-17;5;12
205710768;0;1;294.99;199.0;2025-10-17;5;14
286105223;0;1;119.99;60.27;2025-10-17;5;14
381822455;400182002;1;65.0;0.0;2025-10-17;5;13
286580401;0;1;65.0;32.9;2025-10-17;5;13
206127542;0;1;31.99;15.5;2025-10-17;5;13
205708079;0;1;99.99;49.75;2025-10-17;5;13
206060142;0;1;65.0;42.0;2025-10-17;5;13
205714788;0;1;51.99;42.5;2025-10-17;5;12
205708317;0;1;144.99;99.5;2025-10-17;5;12
297659628;0;2;31.99;16.9;2025-10-17;5;12
256838374;0;1;32.99;12.0;2025-10-17;5;12
329181032;0;1;19.99;11.22;2025-10-17;5;12
315674125;0;6;9.99;3.91;2025-10-17;5;16
205724942;0;1;166.99;109.0;2025-10-17;5;12
205708317;0;1;144.99;99.5;2025-10-17;5;14
235104987;0;1;17.99;8.35;2025-10-17;5;16
256997449;0;3;4.19;1.53;2025-10-17;5;20
234379925;0;1;42.99;24.2;2025-10-17;5;16
235105974;0;1;134.99;64.5;2025-10-17;5;12
188254367;188254368;1;18.99;0.0;2025-10-17;5;23
256838495;0;1;13.99;4.8;2025-10-17;5;23
256842301;0;2;10.49;3.0;2025-10-17;5;23
235103337;0;2;27.99;10.9;2025-10-17;5;23
269642822;0;6;1.0;0.06;2025-10-17;5;23
355273271;0;1;73.99;37.0;2025-10-17;5;22
206054646;0;1;74.99;51.5;2025-10-17;5;21
256838495;0;1;13.99;4.8;2025-10-17;5;21
206060142;0;1;65.0;42.0;2025-10-17;5;21
256839473;0;1;12.99;4.3;2025-10-17;5;20
256839473;0;1;12.99;4.3;2025-10-17;5;20
257000979;0;1;39.99;15.3;2025-10-17;5;20
302393381;0;1;79.99;42.0;2025-10-17;5;20
206114911;0;2;23.99;10.0;2025-10-17;5;16
205729278;0;1;66.99;50.0;2025-10-17;5;19
188254890;188254909;1;10.99;0.0;2025-10-17;5;18
188254659;188254788;1;14.99;0.0;2025-10-17;5;18
188254659;188254677;1;7.99;0.0;2025-10-17;5;18
188254984;188255165;1;5.49;0.0;2025-10-17;5;18
188254984;188255141;2;4.89;0.0;2025-10-17;5;18
269649465;0;1;5.99;1.2;2025-10-17;5;18
188255221;188255317;1;24.99;0.0;2025-10-17;5;17
209170074;0;1;47.99;22.5;2025-10-17;5;17
206114657;0;1;22.99;9.5;2025-10-17;5;17
206060142;0;1;65.0;42.0;2025-10-17;5;17
206060073;0;1;22.98;10.5;2025-10-17;5;17
188254073;188254074;2;2.23;0.0;2025-10-17;5;17
188254073;188254074;10;4.69;0.0;2025-10-17;5;17
234368159;0;2;5.99;2.79;2025-10-17;5;16
206114657;0;1;22.99;9.5;2025-10-17;5;18
206060103;0;1;45.0;21.0;2025-10-17;5;12
205708317;0;1;144.99;99.5;2025-10-17;5;13
329183694;0;1;73.99;39.72;2025-10-17;5;12
249941368;0;1;87.99;57.25;2025-10-17;5;09
206060935;0;1;189.99;128.1;2025-10-17;5;09
249941368;0;1;87.99;57.25;2025-10-17;5;09
206060103;0;1;45.0;21.0;2025-10-17;5;09
206114657;0;1;22.99;9.5;2025-10-17;5;09
206060142;0;1;65.0;42.0;2025-10-17;5;09
256838495;0;1;13.99;4.8;2025-10-17;5;08
355267112;0;1;73.99;38.0;2025-10-17;5;08
234379925;0;1;42.99;24.2;2025-10-17;5;08
286105261;0;1;174.99;101.0;2025-10-17;5;08
235102894;0;1;14.99;5.45;2025-10-17;5;08
235103337;0;1;27.99;10.9;2025-10-17;5;08
284992163;0;1;3.19;0.9;2025-10-17;5;08
235105974;0;1;134.99;64.5;2025-10-17;5;07
206062070;0;1;209.99;122.0;2025-10-17;5;09
235103337;0;1;27.99;10.9;2025-10-17;5;06
329220024;0;1;139.99;77.72;2025-10-17;5;06
286105218;0;1;65.0;32.9;2025-10-17;5;05
235104987;0;1;17.99;8.35;2025-10-17;5;05
209156630;0;1;80.39;41.82;2025-10-17;5;03
297826005;0;1;9.99;2.21;2025-10-17;5;03
206060103;0;1;45.0;21.0;2025-10-17;5;01
206060142;0;1;65.0;42.0;2025-10-17;5;01
256838374;0;1;32.99;12.0;2025-10-17;5;01
257032512;0;1;10.99;3.0;2025-10-17;5;01
269648007;0;1;3.49;0.6;2025-10-17;5;01
209156591;0;1;45.0;18.59;2025-10-17;5;00
256838640;0;1;7.49;2.4;2025-10-17;5;00
361701498;0;1;59.99;31.5;2025-10-17;5;00
206047833;0;1;149.99;71.5;2025-10-17;5;12
256838495;0;1;13.99;4.8;2025-10-17;5;06
276797661;0;3;13.79;6.9;2025-10-17;5;10
286105265;0;1;59.99;33.6;2025-10-17;5;09
276797537;0;1;13.79;6.88;2025-10-17;5;10
209170074;0;2;47.99;22.5;2025-10-17;5;12
381575825;381568970;1;24.49;0.0;2025-10-17;5;12
206060103;0;1;45.0;21.0;2025-10-17;5;12
302393381;0;1;79.99;42.0;2025-10-17;5;11
188254659;188254762;1;27.99;0.0;2025-10-17;5;11
188255387;188255423;1;29.99;0.0;2025-10-17;5;11
206109620;0;1;19.99;9.5;2025-10-17;5;11
235105974;0;1;134.99;64.5;2025-10-17;5;11
276797645;0;3;10.99;5.41;2025-10-17;5;10
206100146;0;1;34.99;16.0;2025-10-17;5;11
188255623;0;1;67.99;42.87;2025-10-17;5;11
249356060;0;2;10.99;3.8;2025-10-17;5;11
205733397;0;1;647.99;478.85;2025-10-17;5;11
235103337;0;2;27.99;10.9;2025-10-17;5;11
257000979;0;1;39.99;15.3;2025-10-17;5;11
206114657;0;1;22.99;9.5;2025-10-17;5;11
257019258;0;2;59.99;11.7;2025-10-17;5;11
209415404;0;1;404.99;220.0;2025-10-17;5;11
276797431;0;1;19.99;9.96;2025-10-17;5;10
206060142;0;1;65.0;42.0;2025-10-17;5;10
206100146;0;1;34.99;16.0;2025-10-17;5;10
276797292;0;1;13.79;6.9;2025-10-17;5;10
286580564;0;1;119.99;60.27;2025-10-17;5;10
206114657;0;1;22.99;9.5;2025-10-17;5;10
206060073;0;1;22.98;10.5;2025-10-17;5;10
256838495;0;1;13.99;4.8;2025-10-17;5;10
234341225;0;1;134.99;64.5;2025-10-17;5;11
206127828;0;1;16.49;7.25;2025-10-17;5;11
206060142;0;1;60.57;42.0;2025-10-17;5;11
206114657;0;1;21.42;9.5;2025-10-17;5;11
297864228;0;1;10.49;2.46;2025-10-17;5;10
206114657;0;2;22.99;9.5;2025-10-18;6;17
286373265;0;1;174.99;101.0;2025-10-18;6;18
206060073;0;1;22.98;10.5;2025-10-18;6;21
277044659;0;1;136.99;77.97;2025-10-18;6;21
276839816;0;1;3.49;0.6;2025-10-18;6;21
206115393;0;1;39.99;19.5;2025-10-18;6;21
205729278;0;1;66.99;50.0;2025-10-18;6;22
257032512;0;1;10.99;3.0;2025-10-18;6;21
206115116;0;1;34.99;16.5;2025-10-18;6;21
329208708;0;1;73.99;39.72;2025-10-18;6;22
361701498;0;1;59.99;31.5;2025-10-18;6;22
256838495;0;1;13.99;4.8;2025-10-18;6;22
206114657;0;3;22.99;9.5;2025-10-18;6;16
286105229;0;1;79.99;43.97;2025-10-18;6;21
206045727;0;1;179.99;107.0;2025-10-18;6;16
276855292;0;1;3.49;0.6;2025-10-18;6;21
205729441;0;1;174.99;100.0;2025-10-18;6;14
234385956;0;1;57.99;33.25;2025-10-18;6;15
206114657;0;1;22.99;9.5;2025-10-18;6;11
206115270;0;1;28.99;14.0;2025-10-18;6;11
206114800;0;1;18.99;8.0;2025-10-18;6;11
276860394;0;1;5.99;0.6;2025-10-18;6;12
267153223;0;2;1.09;0.37;2025-10-18;6;12
206127888;0;1;31.99;14.5;2025-10-18;6;12
206113426;0;1;8.99;1.9;2025-10-18;6;11
209155766;0;2;1.0;0.02;2025-10-18;6;12
205720506;0;1;127.99;74.5;2025-10-18;6;12
329208708;0;1;73.99;39.72;2025-10-18;6;13
206107664;0;1;39.99;19.0;2025-10-18;6;13
256838495;0;1;13.99;4.8;2025-10-18;6;13
302329565;0;1;89.99;44.5;2025-10-18;6;14
249356316;0;1;5.99;1.9;2025-10-18;6;12
188255199;188255211;1;6.99;0.0;2025-10-19;7;21
188254207;188254216;2;15.99;0.0;2025-10-19;7;21
188255221;188255308;1;16.99;0.0;2025-10-19;7;21
188254984;188255182;1;16.49;0.0;2025-10-19;7;21
188254984;188255169;1;6.89;0.0;2025-10-19;7;21
188254659;188254760;1;48.99;0.0;2025-10-19;7;21
188254659;188254753;1;48.99;0.0;2025-10-19;7;21
188254856;188254861;1;7.99;0.0;2025-10-19;7;21
302392677;0;1;36.99;16.8;2025-10-19;7;21
188254479;188254480;1;17.99;0.0;2025-10-19;7;21
188254479;188254483;1;17.99;0.0;2025-10-19;7;21
188254456;188254464;1;14.99;0.0;2025-10-19;7;21
276797077;0;1;19.99;10.09;2025-10-19;7;21
188254874;188254880;1;16.99;0.0;2025-10-19;7;21
188254207;188254216;2;15.99;0.0;2025-10-19;7;21
209414161;0;1;41.99;22.5;2025-10-19;7;22
188254856;188254866;1;8.99;0.0;2025-10-19;7;21
188254984;188255003;1;29.99;0.0;2025-10-19;7;21
206045800;0;1;299.99;214.0;2025-10-19;7;21
256838495;0;1;13.99;4.8;2025-10-19;7;21
249356316;0;1;5.99;1.9;2025-10-19;7;20
249951368;0;1;4.99;1.6;2025-10-19;7;20
188254984;188255128;13;3.59;0.0;2025-10-19;7;20
355271351;0;1;98.99;42.0;2025-10-19;7;20
235104068;0;1;139.99;81.75;2025-10-19;7;20
269636624;0;1;5.99;1.2;2025-10-19;7;21
276856652;0;1;5.99;1.2;2025-10-19;7;21
276862548;0;1;5.99;1.2;2025-10-19;7;21
205715506;0;1;148.99;85.0;2025-10-19;7;21
256838374;0;1;32.99;12.0;2025-10-19;7;21
205720506;0;1;108.99;74.5;2025-10-19;7;21
206114911;0;1;23.99;10.0;2025-10-19;7;21
206060073;0;1;22.98;10.5;2025-10-19;7;22
206127888;0;1;31.99;14.5;2025-10-19;7;21
206114800;0;1;18.99;8.0;2025-10-19;7;21
234342273;0;1;149.99;78.5;2025-10-19;7;21
205725131;0;1;362.99;218.0;2025-10-19;7;21
257019258;0;1;59.99;11.7;2025-10-19;7;21
269649465;0;1;5.99;1.2;2025-10-19;7;21
276862548;0;1;5.99;1.2;2025-10-19;7;22
206127957;0;1;61.99;29.0;2025-10-19;7;22
256997449;0;5;4.19;1.53;2025-10-19;7;22
206113426;0;1;8.99;1.9;2025-10-19;7;22
276862935;0;1;10.99;3.0;2025-10-19;7;22
188255221;188255347;2;3.99;0.0;2025-10-19;7;22
188255221;188255330;1;3.99;0.0;2025-10-19;7;22
206114911;0;1;23.99;10.0;2025-10-19;7;22
297659628;0;1;31.99;16.9;2025-10-19;7;22
297650281;0;3;2.49;0.91;2025-10-19;7;22
297652647;0;2;1.99;1.37;2025-10-19;7;22
297652647;0;1;0.94;1.37;2025-10-19;7;22
298627316;0;1;9.59;1.97;2025-10-19;7;22
269648007;0;1;3.49;0.6;2025-10-19;7;23
256838495;0;1;13.99;4.8;2025-10-19;7;23
188254398;188254417;1;40.99;0.0;2025-10-19;7;23
209156635;0;1;74.99;47.05;2025-10-19;7;23
188255636;188255640;1;14.99;0.0;2025-10-19;7;23
188254984;188255115;1;9.59;0.0;2025-10-19;7;23
206127888;0;1;31.99;14.5;2025-10-19;7;20
256838495;0;1;13.99;4.8;2025-10-19;7;22
299034007;0;1;26.49;10.45;2025-10-19;7;22
329185416;0;1;19.99;11.22;2025-10-19;7;22
205724942;0;1;166.99;109.0;2025-10-19;7;22
205715506;0;1;146.99;85.0;2025-10-19;7;22
206060073;0;1;22.98;10.5;2025-10-19;7;22
256839473;0;1;12.99;4.3;2025-10-19;7;22
286351903;0;12;3.99;1.56;2025-10-19;7;22
286351903;0;3;1.89;1.56;2025-10-19;7;22
257032512;0;1;10.99;3.0;2025-10-19;7;22
329203090;0;1;58.99;22.72;2025-10-19;7;22
206114657;0;1;22.99;9.5;2025-10-19;7;22
329201699;0;1;73.99;39.72;2025-10-19;7;22
205715506;0;1;146.99;85.0;2025-10-19;7;22
206127888;0;1;31.99;14.5;2025-10-19;7;22
308746360;0;1;13.69;3.86;2025-10-19;7;22
256838374;0;1;32.99;12.0;2025-10-19;7;22
206100386;0;1;45.0;20.0;2025-10-19;7;22
188255387;188255399;1;40.99;0.0;2025-10-19;7;22
188255387;188255409;1;39.99;0.0;2025-10-19;7;22
188255387;188255417;1;61.99;0.0;2025-10-19;7;22
276855292;0;1;3.49;0.6;2025-10-19;7;22
257033582;0;1;3.49;0.6;2025-10-19;7;20
267153334;0;1;8.99;1.91;2025-10-19;7;19
206060142;0;1;65.0;42.0;2025-10-19;7;20
297666722;0;1;174.99;89.0;2025-10-19;7;12
205722522;0;1;224.99;131.0;2025-10-19;7;13
209167530;0;1;7.99;1.0;2025-10-19;7;13
269648007;0;1;3.49;0.6;2025-10-19;7;13
276839816;0;1;3.49;0.6;2025-10-19;7;13
276855292;0;1;3.49;0.6;2025-10-19;7;13
276860394;0;1;5.99;0.6;2025-10-19;7;13
269636624;0;1;5.99;1.2;2025-10-19;7;13
206114657;0;1;22.99;9.5;2025-10-19;7;13
206060142;0;1;65.0;42.0;2025-10-19;7;13
297814214;0;1;9.59;1.97;2025-10-19;7;14
206060142;0;1;65.0;42.0;2025-10-19;7;14
206060103;0;1;45.0;21.0;2025-10-19;7;14
381822455;400182002;1;65.0;0.0;2025-10-19;7;14
235105974;0;1;134.99;64.5;2025-10-19;7;14
286105218;0;1;65.0;32.9;2025-10-19;7;14
209415393;0;1;114.99;55.0;2025-10-19;7;14
297663534;0;1;113.99;61.5;2025-10-19;7;12
269648007;0;2;3.49;0.6;2025-10-19;7;14
188254856;188254870;1;16.99;0.0;2025-10-19;7;12
188254984;188255178;1;9.59;0.0;2025-10-19;7;12
205729278;0;1;66.99;50.0;2025-10-19;7;09
206060142;0;1;65.0;42.0;2025-10-19;7;09
206135463;0;1;114.99;62.0;2025-10-19;7;10
205716026;0;1;243.99;170.0;2025-10-19;7;10
235105820;0;1;29.99;12.9;2025-10-19;7;10
235105627;0;1;15.99;6.45;2025-10-19;7;10
297666722;0;1;174.99;89.0;2025-10-19;7;11
256838374;0;1;32.99;12.0;2025-10-19;7;11
188255636;188255650;1;21.99;0.0;2025-10-19;7;11
329207000;0;1;98.99;43.72;2025-10-19;7;11
206060142;0;1;65.0;42.0;2025-10-19;7;11
286105223;0;1;119.99;60.27;2025-10-19;7;12
209216880;0;1;43.99;29.8;2025-10-19;7;12
249946525;0;4;1.0;0.16;2025-10-19;7;12
381575825;381569915;1;69.99;0.0;2025-10-19;7;12
188254874;188254880;1;16.99;0.0;2025-10-19;7;12
286373896;0;1;44.99;23.1;2025-10-19;7;12
188254856;188254868;1;14.99;0.0;2025-10-19;7;12
329191274;0;1;28.99;12.22;2025-10-19;7;14
188254207;188254214;1;12.99;0.0;2025-10-19;7;12
286371957;0;2;39.99;20.2;2025-10-19;7;15
206113426;0;1;8.99;1.9;2025-10-19;7;19
286105218;0;1;65.0;32.9;2025-10-19;7;19
276892730;0;1;39.99;21.5;2025-10-19;7;19
256838495;0;1;13.99;4.8;2025-10-19;7;20
286105223;0;1;119.99;60.27;2025-10-19;7;19
205720191;0;1;67.99;37.25;2025-10-19;7;19
209167530;0;1;7.99;1.0;2025-10-19;7;19
269648007;0;1;3.49;0.6;2025-10-19;7;19
276855292;0;1;3.49;0.6;2025-10-19;7;19
269636624;0;1;5.99;1.2;2025-10-19;7;19
276862548;0;1;5.99;1.2;2025-10-19;7;19
206114800;0;1;18.99;8.0;2025-10-19;7;19
206060103;0;1;45.0;21.0;2025-10-19;7;20
188255832;0;1;71.99;28.76;2025-10-19;7;20
205714788;0;1;51.99;42.5;2025-10-19;7;20
269648007;0;1;3.49;0.6;2025-10-19;7;20
256839473;0;2;12.99;4.3;2025-10-19;7;14
205714788;0;1;51.99;42.5;2025-10-19;7;19
206135532;0;1;169.99;94.55;2025-10-19;7;19
276839816;0;1;3.49;0.6;2025-10-19;7;19
209505111;0;1;63.99;32.75;2025-10-19;7;18
286105223;0;1;119.99;60.27;2025-10-19;7;15
206127613;0;1;61.99;31.0;2025-10-19;7;19
235104678;0;3;104.99;57.75;2025-10-19;7;15
276862548;0;1;5.99;1.2;2025-10-19;7;17
209216880;0;1;43.99;29.8;2025-10-19;7;17
188254984;188255128;1;3.59;0.0;2025-10-19;7;17
256838495;0;1;13.99;4.8;2025-10-19;7;17
256838495;0;1;13.99;4.8;2025-10-19;7;17
206060142;0;1;65.0;42.0;2025-10-19;7;17
206060103;0;1;45.0;21.0;2025-10-19;7;17
256838495;0;1;13.99;4.8;2025-10-19;7;17
206060103;0;1;45.0;21.0;2025-10-19;7;18
256838495;0;1;13.99;4.8;2025-10-19;7;18
282788595;0;4;4.89;1.86;2025-10-19;7;18
281346328;0;3;12.99;5.37;2025-10-19;7;18
249951368;0;1;4.99;1.6;2025-10-19;7;18
257032512;0;1;10.99;3.0;2025-10-19;7;18
206100146;0;1;34.99;16.0;2025-10-19;7;18
276862548;0;1;5.99;1.2;2025-10-20;1;15
355288640;0;1;73.99;38.0;2025-10-20;1;15
206060935;0;2;91.19;128.1;2025-10-20;1;15
206060935;0;8;189.99;128.1;2025-10-20;1;15
381822455;400182002;1;65.0;0.0;2025-10-20;1;15
206060151;0;1;139.89;84.0;2025-10-20;1;15
206114657;0;1;22.99;9.5;2025-10-20;1;14
206114657;0;1;22.99;9.5;2025-10-20;1;15
256838495;0;1;13.99;4.8;2025-10-20;1;14
206107757;0;1;73.99;38.0;2025-10-20;1;16
256839240;0;20;1.99;0.43;2025-10-20;1;17
329183611;0;1;39.99;20.72;2025-10-20;1;16
256838495;0;1;13.99;4.8;2025-10-20;1;16
256839473;0;1;12.99;4.3;2025-10-20;1;16
264908140;0;1;45.0;14.35;2025-10-20;1;16
276862935;0;1;10.99;3.0;2025-10-20;1;16
206114800;0;2;18.99;8.0;2025-10-20;1;16
206060073;0;1;22.98;10.5;2025-10-20;1;17
329183694;0;1;73.99;39.72;2025-10-20;1;17
276862548;0;2;5.99;1.2;2025-10-20;1;14
256838495;0;2;13.99;4.8;2025-10-20;1;17
297807214;0;1;9.39;1.85;2025-10-20;1;16
